customer_id,txn_date,txn_amount,customer_balance
258,2020-03-16,43,3460
258,2020-03-25,115,3575
258,2020-03-26,814,4389
258,2020-04-03,819,5208
258,2020-04-13,609,5817
259,2020-01-04,744,744
259,2020-01-08,672,1416
259,2020-01-14,714,2130
259,2020-01-18,745,3570
259,2020-01-18,695,3570
259,2020-01-25,352,3922
259,2020-01-30,188,4110
259,2020-01-31,632,4742
259,2020-02-06,347,5089
259,2020-02-17,982,6071
259,2020-02-18,41,6112
259,2020-02-22,464,6576
259,2020-02-23,639,7215
259,2020-03-08,223,7438
259,2020-03-17,593,8031
259,2020-03-30,821,8852
260,2020-01-26,899,899
260,2020-01-28,966,1865
260,2020-03-07,952,2817
260,2020-03-24,996,3813
261,2020-01-25,746,746
261,2020-02-04,974,1720
261,2020-02-14,27,1747
261,2020-02-20,339,2086
261,2020-03-02,778,2864
261,2020-03-07,959,3823
261,2020-04-05,298,4121
262,2020-01-04,83,811
262,2020-01-04,728,811
262,2020-01-11,368,1179
262,2020-01-23,57,1236
262,2020-02-15,702,1938
262,2020-02-16,227,2165
262,2020-02-17,16,2181
262,2020-02-18,584,2765
262,2020-03-06,97,2862
262,2020-03-07,516,3378
262,2020-03-11,264,3642
262,2020-03-19,646,4288
262,2020-03-20,610,4898
262,2020-03-23,871,5769
262,2020-03-24,28,5797
262,2020-03-25,155,5952
262,2020-03-31,130,6082
263,2020-01-16,312,312
263,2020-02-22,200,512
263,2020-04-05,658,1170
264,2020-01-16,41,917
264,2020-01-16,876,917
264,2020-01-23,147,1064
264,2020-02-04,75,1139
264,2020-02-25,850,1989
264,2020-03-10,886,2875
264,2020-03-18,987,4224
264,2020-03-18,362,4224
264,2020-03-19,760,4984
264,2020-03-25,932,5916
264,2020-04-06,793,6709
265,2020-01-08,699,699
265,2020-01-10,92,791
265,2020-01-14,818,1609
265,2020-01-18,2,1611
265,2020-02-05,161,1772
265,2020-02-10,193,1965
265,2020-02-14,577,2542
265,2020-02-17,73,2615
265,2020-02-28,452,3067
265,2020-03-03,280,3347
265,2020-03-07,36,3383
265,2020-03-08,483,3866
265,2020-03-09,531,4397
265,2020-03-16,257,4654
265,2020-03-23,835,5489
265,2020-03-26,881,6370
265,2020-03-27,89,6459
265,2020-03-29,557,7016
265,2020-04-05,644,7660
266,2020-01-17,651,651
266,2020-02-05,804,1455
266,2020-03-12,668,2123
266,2020-04-01,507,2630
266,2020-04-15,858,3488
267,2020-01-19,31,31
267,2020-01-29,196,227
267,2020-01-30,660,887
267,2020-01-31,632,1519
267,2020-02-11,523,2042
267,2020-02-20,497,2539
267,2020-02-27,530,3394
267,2020-02-27,325,3394
267,2020-03-06,201,3595
267,2020-03-08,880,4475
267,2020-03-17,970,5445
267,2020-03-21,501,6675
267,2020-03-21,729,6675
267,2020-03-28,289,6964
267,2020-04-04,996,8877
267,2020-04-04,917,8877
267,2020-04-10,530,9407
267,2020-04-13,351,9758
268,2020-01-11,744,744
268,2020-01-12,589,1333
268,2020-01-15,291,1624
268,2020-01-18,759,2383
268,2020-01-21,249,2632
268,2020-01-22,547,3179
268,2020-01-31,386,3565
268,2020-02-01,937,4502
268,2020-02-04,169,4671
268,2020-02-09,104,4775
268,2020-02-13,58,5336
268,2020-02-13,503,5336
268,2020-02-19,811,6147
268,2020-03-02,150,6297
268,2020-03-08,52,6349
268,2020-03-11,583,6932
268,2020-03-14,84,7016
268,2020-03-22,450,7466
268,2020-04-03,488,7954
269,2020-01-14,654,654
269,2020-01-15,351,1426
269,2020-01-15,421,1426
269,2020-01-18,406,1832
269,2020-01-21,895,2727
269,2020-01-27,705,3432
269,2020-01-28,765,4197
269,2020-01-29,478,4675
269,2020-02-02,354,5029
269,2020-02-11,550,5579
269,2020-02-15,459,6038
269,2020-02-20,665,6703
269,2020-03-04,24,6727
269,2020-03-10,471,7198
269,2020-03-15,766,7964
269,2020-03-30,302,8266
269,2020-04-03,98,8364
269,2020-04-07,640,9004
269,2020-04-11,64,9068
270,2020-01-16,294,294
270,2020-01-18,708,1002
270,2020-01-30,393,1395
270,2020-02-02,835,2230
270,2020-02-18,520,2750
270,2020-02-24,315,3065
270,2020-02-26,69,3134
270,2020-02-28,503,3637
270,2020-03-06,843,4480
270,2020-03-11,379,4859
270,2020-03-15,826,5685
270,2020-04-06,984,6669
270,2020-04-08,57,6726
271,2020-01-08,318,318
271,2020-01-11,833,1151
271,2020-01-17,469,2441
271,2020-01-17,821,2441
271,2020-01-19,719,3160
271,2020-02-02,965,4125
271,2020-02-06,167,4292
271,2020-02-26,737,5029
271,2020-02-28,55,5084
271,2020-02-29,268,5352
271,2020-03-05,584,6404
271,2020-03-05,468,6404
271,2020-03-11,842,7491
271,2020-03-11,245,7491
271,2020-03-18,844,8335
271,2020-03-19,478,8813
271,2020-03-23,497,9310
271,2020-03-29,568,9878
271,2020-04-02,857,10796
271,2020-04-02,61,10796
272,2020-01-11,706,706
272,2020-01-27,934,1640
272,2020-02-01,526,2166
272,2020-02-10,563,2729
272,2020-02-19,852,3581
272,2020-02-22,15,3596
272,2020-02-29,541,4137
272,2020-04-01,804,5649
272,2020-04-01,708,5649
273,2020-01-19,876,876
273,2020-02-08,751,1627
273,2020-02-13,883,2510
273,2020-02-15,215,2725
273,2020-02-22,826,3551
273,2020-03-23,684,4235
273,2020-03-25,995,5230
273,2020-04-06,859,6089
273,2020-04-07,147,6236
273,2020-04-13,226,6462
274,2020-01-02,801,801
274,2020-01-03,437,1412
274,2020-01-03,174,1412
274,2020-01-04,839,2610
274,2020-01-04,359,2610
274,2020-01-07,763,3373
274,2020-01-08,217,3590
274,2020-01-18,318,3908
274,2020-02-09,949,4857
274,2020-02-13,192,5049
274,2020-02-15,815,5864
274,2020-02-17,554,6418
274,2020-02-23,493,6911
274,2020-02-28,79,6990
274,2020-03-01,156,7146
274,2020-03-09,895,8041
274,2020-03-12,345,8386
275,2020-01-28,211,211
275,2020-02-10,390,601
275,2020-02-16,918,1519
275,2020-02-24,53,1572
275,2020-02-27,281,1853
275,2020-03-01,481,2334
275,2020-03-02,127,2461
275,2020-03-05,377,2838
275,2020-03-06,763,3601
275,2020-03-14,600,4201
275,2020-03-19,869,5070
275,2020-03-25,473,5543
275,2020-03-28,768,6311
275,2020-03-30,924,7235
275,2020-04-07,643,7878
275,2020-04-09,220,8098
275,2020-04-11,676,8774
275,2020-04-13,934,9708
275,2020-04-22,445,10153
275,2020-04-23,854,11007
276,2020-01-07,926,926
276,2020-01-09,360,1286
276,2020-01-10,52,1338
276,2020-01-13,922,2725
276,2020-01-13,465,2725
276,2020-01-17,600,3325
276,2020-01-28,578,3903
276,2020-02-04,559,4462
276,2020-02-08,222,4684
276,2020-02-21,319,5003
276,2020-02-25,601,5604
276,2020-03-01,189,6778
276,2020-03-01,985,6778
276,2020-03-08,624,7402
276,2020-03-30,976,8378
277,2020-01-27,615,615
277,2020-02-16,796,1411
277,2020-03-09,143,1554
277,2020-03-18,303,1857
277,2020-03-25,900,2757
278,2020-01-26,682,682
278,2020-01-27,627,1309
278,2020-02-17,878,2187
278,2020-02-21,10,2197
278,2020-02-25,618,2815
278,2020-02-26,442,3257
278,2020-02-28,278,3535
278,2020-03-03,152,3687
278,2020-03-11,455,4142
278,2020-04-01,276,4418
278,2020-04-05,152,4570
278,2020-04-11,396,4966
278,2020-04-15,414,5380
278,2020-04-16,417,5797
278,2020-04-17,727,6524
278,2020-04-20,526,7050
279,2020-01-13,98,214
279,2020-01-13,116,214
279,2020-01-15,837,1051
279,2020-01-23,844,1895
279,2020-02-19,443,2338
279,2020-02-24,725,3641
279,2020-02-24,578,3641
279,2020-03-25,83,3724
279,2020-03-27,135,3859
279,2020-03-29,15,3874
279,2020-03-30,745,4619
279,2020-04-01,80,4699
280,2020-01-03,273,273
280,2020-01-12,834,1107
280,2020-01-26,182,1289
280,2020-01-29,292,1581
280,2020-02-07,16,1597
280,2020-02-14,767,2364
280,2020-02-15,767,3131
280,2020-02-24,82,3213
280,2020-03-09,205,3418
280,2020-03-10,607,4025
280,2020-03-27,214,4239
281,2020-01-06,616,616
281,2020-01-09,147,763
281,2020-01-11,357,1120
281,2020-01-13,198,1318
281,2020-01-15,299,1617
281,2020-01-18,229,1846
281,2020-01-21,838,2684
281,2020-01-29,360,3044
281,2020-02-02,383,3427
281,2020-02-08,304,3731
281,2020-02-11,875,4606
281,2020-02-13,713,5319
281,2020-02-27,832,6151
281,2020-03-04,102,6253
281,2020-03-05,922,7175
281,2020-03-06,701,7876
281,2020-03-07,740,8616
281,2020-03-08,210,8826
281,2020-03-20,929,9755
281,2020-03-24,865,10620
281,2020-03-25,880,11500
281,2020-04-04,812,12312
282,2020-01-24,74,74
282,2020-02-18,787,861
282,2020-03-25,548,1906
282,2020-03-25,497,1906
282,2020-03-29,999,2905
282,2020-04-02,370,3275
282,2020-04-09,387,3662
282,2020-04-11,203,3865
282,2020-04-17,734,4599
282,2020-04-20,124,4723
283,2020-01-05,947,1924
283,2020-01-05,977,1924
283,2020-01-06,697,2621
283,2020-01-11,49,2821
283,2020-01-11,151,2821
283,2020-01-16,619,3440
283,2020-01-21,50,3490
283,2020-01-24,643,4133
283,2020-01-31,446,4579
283,2020-02-05,58,4637
283,2020-02-24,846,6312
283,2020-02-24,829,6312
283,2020-03-05,606,6918
283,2020-03-07,662,7580
283,2020-03-09,121,7701
283,2020-03-27,231,7932
283,2020-03-29,629,8561
283,2020-03-31,654,9215
283,2020-04-01,601,9816
283,2020-04-02,823,10639
284,2020-01-30,257,257
284,2020-02-02,324,1443
284,2020-02-02,862,1443
284,2020-02-05,687,2130
284,2020-02-11,210,3750
284,2020-02-11,574,3750
284,2020-02-11,836,3750
284,2020-02-14,586,4336
284,2020-02-18,500,4836
284,2020-02-22,290,5126
284,2020-02-24,294,5420
284,2020-03-04,852,6272
284,2020-03-05,306,6578
284,2020-03-06,16,7001
284,2020-03-06,407,7001
284,2020-03-07,646,7647
284,2020-03-10,679,8326
284,2020-03-27,712,9038
284,2020-04-01,903,9941
284,2020-04-07,741,10682
284,2020-04-10,356,11038
284,2020-04-23,735,11773
285,2020-01-22,360,360
285,2020-02-11,998,1358
285,2020-03-08,607,1965
286,2020-01-02,177,177
286,2020-02-07,6,183
287,2020-01-22,658,658
287,2020-02-01,966,1624
287,2020-02-05,227,1851
287,2020-02-26,568,2419
287,2020-03-06,38,2457
287,2020-03-13,971,3428
287,2020-03-14,518,3946
287,2020-03-16,932,4878
287,2020-03-28,538,5416
287,2020-04-09,816,6232
287,2020-04-11,476,6708
288,2020-01-13,586,1344
288,2020-01-13,758,1344
288,2020-01-19,571,1915
288,2020-01-20,5,1920
288,2020-02-02,346,2266
288,2020-02-14,87,2353
288,2020-02-22,677,3030
288,2020-02-29,709,3739
288,2020-03-26,352,4091
289,2020-01-28,838,838
289,2020-02-02,688,1526
289,2020-02-11,382,1908
289,2020-02-14,939,2847
289,2020-02-24,412,3259
289,2020-03-03,64,3323
289,2020-03-07,860,4183
289,2020-03-20,868,5051
289,2020-03-26,255,5306
289,2020-03-31,910,6216
289,2020-04-15,453,6669
289,2020-04-16,436,7105
289,2020-04-24,511,7616
289,2020-04-26,403,8019
290,2020-01-15,788,788
290,2020-01-20,737,1525
290,2020-01-21,734,2259
290,2020-02-01,858,3117
290,2020-02-09,531,3648
290,2020-02-12,174,3822
290,2020-02-15,698,4520
290,2020-02-20,195,4715
290,2020-02-26,302,5017
290,2020-03-20,922,5939
290,2020-04-05,583,7393
290,2020-04-05,871,7393
290,2020-04-09,586,7979
291,2020-01-20,930,930
291,2020-04-01,8,938
291,2020-04-10,697,1635
291,2020-04-14,290,1925
292,2020-01-10,136,136
292,2020-01-13,289,425
292,2020-01-15,909,1334
292,2020-01-19,44,2351
292,2020-01-19,973,2351
292,2020-01-26,760,3111
292,2020-01-28,218,3329
292,2020-01-30,401,3730
292,2020-02-13,999,4729
292,2020-02-23,46,4775
292,2020-02-27,143,4918
292,2020-03-02,270,5188
292,2020-03-07,343,5531
292,2020-03-14,503,6034
292,2020-03-23,690,6724
293,2020-01-15,541,541
293,2020-01-29,27,568
293,2020-01-30,993,1561
293,2020-01-31,96,1657
293,2020-02-04,48,2671
293,2020-02-04,966,2671
293,2020-02-13,464,3135
293,2020-02-16,804,3939
293,2020-02-24,756,4695
293,2020-02-29,361,5056
293,2020-03-03,270,5326
293,2020-03-28,588,5914
293,2020-04-09,730,6644
294,2020-01-12,307,307
294,2020-02-11,79,386
294,2020-02-14,411,797
294,2020-02-17,854,1651
294,2020-02-18,886,2537
294,2020-03-22,850,3387
295,2020-01-26,636,636
295,2020-02-03,708,1344
295,2020-02-15,848,2192
295,2020-03-06,987,3179
295,2020-03-21,53,3232
295,2020-04-03,475,3707
295,2020-04-15,474,4181
295,2020-04-18,658,4839
296,2020-01-13,846,846
296,2020-01-27,655,1501
296,2020-02-01,983,2484
296,2020-02-11,110,2594
296,2020-02-17,774,3368
296,2020-02-22,733,4101
296,2020-02-23,212,4313
296,2020-02-29,341,4654
296,2020-03-11,317,4971
296,2020-03-16,160,5131
296,2020-04-05,911,6042
297,2020-01-25,469,469
297,2020-01-26,973,1442
297,2020-01-29,53,1495
297,2020-01-30,886,2428
297,2020-01-30,47,2428
297,2020-02-02,809,3237
297,2020-02-17,151,3388
297,2020-02-18,382,3770
297,2020-02-20,741,4511
297,2020-02-21,613,5124
297,2020-02-28,113,5237
297,2020-03-07,822,6059
297,2020-03-14,149,6208
297,2020-03-20,391,6599
297,2020-03-22,377,6976
297,2020-03-30,514,7490
297,2020-04-17,278,7768
298,2020-01-16,36,36
298,2020-01-21,572,608
298,2020-01-23,335,1017
298,2020-01-23,74,1017
298,2020-01-25,938,1955
298,2020-01-26,385,2340
298,2020-02-03,897,3523
298,2020-02-03,286,3523
298,2020-02-09,39,3562
298,2020-02-14,465,4027
298,2020-02-23,910,5344
298,2020-02-23,407,5344
298,2020-02-25,669,6013
298,2020-02-26,421,6434
298,2020-03-01,425,6859
298,2020-03-04,822,7681
298,2020-03-08,10,7691
298,2020-03-10,110,7801
298,2020-04-10,722,8523
299,2020-01-13,881,881
299,2020-01-17,209,1090
299,2020-01-21,639,1729
299,2020-01-22,319,2048
299,2020-01-26,191,2239
299,2020-02-06,654,2893
299,2020-02-13,65,2958
299,2020-02-15,447,3405
299,2020-02-18,881,4286
299,2020-03-02,523,4809
299,2020-03-14,891,5700
299,2020-03-16,309,6009
299,2020-03-18,678,7396
299,2020-03-18,709,7396
299,2020-03-21,578,7974
300,2020-01-21,672,672
300,2020-02-04,372,1044
300,2020-02-09,20,1064
300,2020-02-12,651,1715
300,2020-02-13,78,1793
300,2020-02-17,540,2333
300,2020-03-01,186,2519
300,2020-03-02,916,3435
300,2020-03-10,24,3459
300,2020-03-11,139,3598
300,2020-03-13,87,3685
300,2020-03-22,299,3984
300,2020-03-25,389,4373
300,2020-03-27,811,5984
300,2020-03-27,800,5984
300,2020-03-30,215,6199
300,2020-03-31,687,6886
300,2020-04-15,75,6961
300,2020-04-17,730,7691
301,2020-01-20,32,32
301,2020-01-21,613,645
301,2020-01-24,726,1371
301,2020-01-29,825,2196
301,2020-02-06,990,3186
301,2020-02-11,745,3931
301,2020-02-13,723,4654
301,2020-02-18,634,5288
301,2020-02-28,241,5981
301,2020-02-28,452,5981
301,2020-03-01,470,6451
301,2020-03-13,152,6603
301,2020-03-15,67,6670
301,2020-03-16,26,6696
301,2020-03-17,868,7564
301,2020-03-18,153,8278
301,2020-03-18,561,8278
301,2020-03-21,950,9228
301,2020-03-23,14,9242
301,2020-03-27,181,9423
301,2020-03-28,419,9842
301,2020-04-18,107,9949
302,2020-01-27,143,1386
302,2020-01-27,862,1386
302,2020-01-27,381,1386
302,2020-01-29,399,1785
302,2020-02-03,838,2623
302,2020-02-14,268,2891
302,2020-02-25,528,3419
302,2020-03-01,860,4279
302,2020-03-07,652,4931
302,2020-03-09,465,5396
302,2020-03-30,340,5736
302,2020-04-20,615,6351
303,2020-01-18,433,433
303,2020-01-31,101,534
303,2020-02-01,515,1049
303,2020-02-04,474,1523
303,2020-02-19,367,1890
303,2020-02-27,489,2379
303,2020-03-03,473,2852
303,2020-03-07,878,3730
303,2020-03-14,557,4287
303,2020-03-16,565,4852
303,2020-03-18,260,5112
303,2020-03-19,421,5533
303,2020-04-02,904,6437
303,2020-04-08,89,6526
303,2020-04-10,784,7310
304,2020-01-16,848,1544
304,2020-01-16,696,1544
304,2020-02-12,94,1638
304,2020-02-15,232,1870
304,2020-02-18,594,2464
304,2020-02-23,860,3324
304,2020-02-26,196,3520
304,2020-03-02,11,3531
304,2020-03-05,738,4269
304,2020-03-08,8,4277
304,2020-03-13,13,4290
304,2020-03-16,879,5169
304,2020-03-23,950,6119
304,2020-03-24,361,6480
304,2020-04-06,381,6861
304,2020-04-07,533,7394
304,2020-04-13,221,7615
305,2020-01-09,36,36
305,2020-01-11,2,38
305,2020-01-16,366,404
305,2020-01-17,380,784
305,2020-02-04,517,1301
305,2020-02-16,348,1649
305,2020-03-07,773,2827
305,2020-03-07,405,2827
305,2020-03-22,613,3440
306,2020-01-27,402,402
306,2020-03-08,630,1032
306,2020-03-15,874,1906
306,2020-03-18,968,2874
306,2020-03-28,810,3684
306,2020-04-05,847,4531
306,2020-04-07,783,5746
306,2020-04-07,432,5746
306,2020-04-12,403,6954
306,2020-04-12,805,6954
306,2020-04-15,217,7171
306,2020-04-16,582,7753
306,2020-04-18,362,8383
306,2020-04-18,268,8383
306,2020-04-19,370,9679
306,2020-04-19,926,9679
306,2020-04-25,704,10383
307,2020-01-14,363,363
307,2020-01-19,99,462
307,2020-01-24,652,1114
307,2020-01-26,308,1422
307,2020-02-18,970,2392
307,2020-02-19,817,3209
307,2020-02-20,341,3550
307,2020-03-17,212,3762
307,2020-03-23,867,4629
307,2020-03-27,430,5059
307,2020-04-09,463,5522
308,2020-01-14,782,782
308,2020-01-21,962,1744
308,2020-01-27,381,2125
308,2020-02-29,877,3002
308,2020-03-04,249,3251
308,2020-03-24,389,3640
308,2020-03-25,183,3823
308,2020-03-26,656,4479
308,2020-03-27,727,5206
308,2020-04-01,358,6183
308,2020-04-01,619,6183
309,2020-01-13,995,1527
309,2020-01-13,532,1527
309,2020-01-25,518,2045
309,2020-01-27,308,2353
309,2020-02-02,898,3251
309,2020-02-08,341,3592
309,2020-02-09,822,4414
309,2020-02-15,69,4483
309,2020-02-17,812,5295
309,2020-02-19,96,5391
309,2020-02-22,839,6230
309,2020-03-18,577,6807
309,2020-03-20,663,7470
309,2020-03-25,649,8119
309,2020-04-04,151,8270
309,2020-04-05,37,8307
309,2020-04-09,740,9348
309,2020-04-09,301,9348
310,2020-01-20,331,331
310,2020-01-31,529,860
310,2020-02-01,432,1292
310,2020-02-15,272,1564
310,2020-03-02,850,2414
310,2020-03-20,560,2974
310,2020-03-25,770,3744
310,2020-03-29,730,4474
311,2020-01-17,918,918
311,2020-01-25,994,1912
311,2020-01-28,386,2298
311,2020-02-09,607,2905
311,2020-02-11,476,3381
311,2020-02-21,827,4208
311,2020-03-08,832,5040
311,2020-03-12,853,5893
311,2020-03-15,276,6169
311,2020-04-02,207,6376
311,2020-04-15,307,6683
312,2020-01-20,485,485
312,2020-02-05,942,1427
312,2020-02-25,470,1897
312,2020-02-26,643,2540
312,2020-03-13,794,3334
312,2020-03-15,994,4328
312,2020-03-28,67,4395
312,2020-04-01,602,4997
312,2020-04-15,651,5648
313,2020-01-29,710,710
313,2020-01-30,191,901
313,2020-02-02,85,986
313,2020-02-05,69,1055
313,2020-02-08,53,1108
313,2020-02-11,388,1496
313,2020-02-19,110,1606
313,2020-03-02,440,2046
313,2020-03-08,344,2390
313,2020-03-09,860,3250
313,2020-03-30,639,3889
313,2020-04-01,634,4523
313,2020-04-13,840,5363
313,2020-04-27,197,5560
314,2020-01-26,448,448
314,2020-02-14,339,787
314,2020-02-15,714,1501
314,2020-02-27,28,1529
314,2020-03-05,232,1761
314,2020-03-20,492,2253
314,2020-04-05,60,2313
314,2020-04-06,743,3519
314,2020-04-06,463,3519
315,2020-01-22,384,1295
315,2020-01-22,911,1295
315,2020-02-08,54,1349
315,2020-03-26,938,2287
316,2020-01-23,184,184
316,2020-02-06,663,847
316,2020-02-17,851,1698
316,2020-02-25,305,2003
316,2020-02-27,848,2851
316,2020-03-09,264,3115
316,2020-03-12,208,3323
316,2020-03-31,872,4195
317,2020-01-11,869,869
317,2020-02-26,363,1232
317,2020-04-09,237,1469
318,2020-01-06,720,720
318,2020-01-27,399,1119
318,2020-02-21,663,1782
318,2020-03-12,993,2775
318,2020-03-16,313,3088
319,2020-01-06,83,83
319,2020-02-20,786,869
319,2020-03-03,381,1250
319,2020-03-06,821,2071
319,2020-03-22,169,2240
319,2020-03-27,56,2296
320,2020-01-10,725,725
320,2020-01-11,2,727
320,2020-01-19,917,1644
320,2020-01-24,782,2426
320,2020-02-07,898,3324
320,2020-02-10,224,3548
320,2020-02-23,216,4204
320,2020-02-23,440,4204
320,2020-02-24,575,4779
320,2020-02-25,408,5187
320,2020-03-08,538,5725
320,2020-03-27,208,5933
320,2020-04-03,267,6200
320,2020-04-07,345,6545
321,2020-01-24,243,243
321,2020-02-17,403,646
321,2020-02-21,193,839
321,2020-02-28,246,1085
321,2020-04-04,785,1870
322,2020-01-05,965,965
322,2020-01-29,984,1949
322,2020-02-01,328,2277
322,2020-02-02,337,2614
322,2020-02-15,838,3452
322,2020-02-20,51,3788
322,2020-02-20,285,3788
322,2020-02-26,645,4433
322,2020-03-09,371,4804
322,2020-03-12,492,5296
322,2020-03-18,539,5835
323,2020-01-21,603,603
323,2020-01-23,720,1323
323,2020-02-13,311,1634
323,2020-02-20,928,2562
323,2020-02-21,931,3493
323,2020-02-24,729,4222
323,2020-02-25,304,4526
323,2020-03-10,959,5485
323,2020-03-13,166,5651
323,2020-03-16,301,5952
323,2020-03-18,980,6932
323,2020-03-21,90,7022
323,2020-04-01,825,7847
323,2020-04-09,102,7949
323,2020-04-11,558,8507
323,2020-04-16,256,8763
324,2020-01-04,538,1021
324,2020-01-04,483,1021
324,2020-01-28,818,1839
324,2020-02-09,764,2603
324,2020-03-22,185,2788
324,2020-03-29,987,4444
324,2020-03-29,669,4444
325,2020-01-27,60,60
325,2020-02-06,274,334
325,2020-02-16,725,1059
325,2020-02-21,939,1998
325,2020-03-01,959,2957
325,2020-03-10,114,3071
325,2020-03-11,499,3570
325,2020-03-23,384,3954
325,2020-03-28,714,4668
326,2020-01-12,478,478
326,2020-01-18,689,1167
326,2020-02-09,628,1795
327,2020-01-14,299,299
327,2020-01-22,620,919
327,2020-03-14,680,1599
327,2020-03-22,562,2161
327,2020-03-27,624,3250
327,2020-03-27,465,3250
328,2020-01-22,393,1090
328,2020-01-22,697,1090
328,2020-01-28,409,1499
328,2020-01-30,519,2018
328,2020-02-03,639,2657
328,2020-02-10,443,3100
328,2020-02-20,931,4031
328,2020-02-22,181,4212
328,2020-03-01,721,4933
328,2020-03-04,688,6206
328,2020-03-04,585,6206
328,2020-03-05,106,6312
328,2020-03-10,499,6811
328,2020-03-14,819,7630
328,2020-03-18,418,8048
328,2020-03-19,493,8541
328,2020-03-31,424,8965
328,2020-04-03,726,9691
328,2020-04-10,582,10273
329,2020-01-07,723,723
329,2020-01-22,108,831
329,2020-02-04,571,1402
329,2020-02-14,662,2064
329,2020-02-15,144,2208
329,2020-02-22,594,2802
329,2020-03-12,253,3055
329,2020-03-22,375,3430
329,2020-04-01,932,4362
329,2020-04-03,103,5063
329,2020-04-03,598,5063
329,2020-04-04,271,5334
330,2020-01-26,540,540
330,2020-01-28,286,826
330,2020-02-09,771,1597
330,2020-02-18,856,2453
330,2020-02-19,498,2951
330,2020-02-28,140,3091
330,2020-03-01,640,3731
330,2020-03-05,871,4602
330,2020-03-08,356,4958
330,2020-03-11,43,5001
330,2020-03-13,40,5041
330,2020-03-24,784,5825
330,2020-03-25,943,6768
330,2020-03-31,622,7390
330,2020-04-04,808,8198
331,2020-01-17,951,951
331,2020-01-19,385,1336
331,2020-01-24,443,1779
331,2020-01-27,427,2206
331,2020-01-29,636,2842
331,2020-02-06,321,3163
331,2020-02-11,561,3724
331,2020-02-12,232,3956
331,2020-02-15,15,3971
331,2020-02-18,588,4559
331,2020-02-19,956,5515
331,2020-03-02,17,5532
331,2020-03-07,488,6020
331,2020-03-09,895,6915
331,2020-03-24,330,7245
331,2020-03-29,22,7267
332,2020-01-27,594,594
332,2020-01-29,392,986
332,2020-02-10,165,1151
332,2020-02-15,467,1618
332,2020-02-19,172,2535
332,2020-02-19,745,2535
332,2020-02-21,715,3566
332,2020-02-21,316,3566
332,2020-02-23,726,4292
332,2020-02-25,721,5013
332,2020-03-12,909,5922
332,2020-03-15,132,6054
332,2020-03-24,842,6896
332,2020-04-05,221,7117
332,2020-04-09,360,7477
332,2020-04-19,38,8356
332,2020-04-19,841,8356
332,2020-04-20,14,8370
332,2020-04-22,60,8430
333,2020-01-08,537,1018
333,2020-01-08,481,1018
333,2020-01-13,140,1158
333,2020-01-16,830,1988
333,2020-01-28,975,2963
333,2020-02-16,501,3464
333,2020-02-17,295,3759
333,2020-02-21,499,4258
333,2020-02-25,195,4453
333,2020-03-12,968,5421
333,2020-03-24,587,6033
333,2020-03-24,25,6033
333,2020-03-25,886,6919
333,2020-04-04,353,7272
334,2020-01-15,933,933
334,2020-01-25,244,1177
334,2020-02-07,706,1883
334,2020-02-12,280,2163
334,2020-02-23,561,2724
334,2020-03-03,248,2972
334,2020-03-19,547,3519
334,2020-04-10,811,4330
335,2020-01-14,663,663
335,2020-01-27,93,756
335,2020-02-07,217,1051
335,2020-02-07,78,1051
335,2020-02-12,816,1867
335,2020-02-27,247,2114
335,2020-03-03,641,2755
335,2020-03-10,586,3341
335,2020-03-24,227,3568
335,2020-03-30,605,4173
336,2020-01-16,543,543
336,2020-02-08,457,1000
336,2020-02-15,681,1681
336,2020-03-02,730,2411
336,2020-04-06,464,2875
337,2020-01-12,581,581
337,2020-01-31,845,1426
337,2020-02-10,658,2084
337,2020-02-21,224,2308
337,2020-03-09,549,2857
337,2020-03-21,159,3016
337,2020-03-25,890,3906
337,2020-04-04,154,4060
337,2020-04-06,7,4364
337,2020-04-06,297,4364
338,2020-01-17,628,880
338,2020-01-17,252,880
338,2020-01-26,618,1498
338,2020-02-04,681,2179
338,2020-02-08,859,3038
338,2020-02-19,529,3567
338,2020-02-25,436,4003
338,2020-03-09,859,4862
338,2020-03-12,793,5655
338,2020-03-13,116,5771
338,2020-03-25,698,6469
338,2020-04-03,808,7972
338,2020-04-03,695,7972
339,2020-01-10,167,167
339,2020-01-14,173,340
339,2020-01-17,7,347
339,2020-01-24,136,483
339,2020-01-31,903,1386
339,2020-02-02,994,2380
339,2020-02-06,717,3097
339,2020-02-15,811,3908
339,2020-02-16,251,4159
339,2020-02-24,222,5150
339,2020-02-24,538,5150
339,2020-02-24,231,5150
339,2020-03-06,68,5218
339,2020-03-07,548,5766
339,2020-03-09,85,5851
339,2020-03-15,45,5896
339,2020-03-23,813,6709
340,2020-01-06,56,56
340,2020-01-18,699,1198
340,2020-01-18,443,1198
340,2020-02-04,17,1215
340,2020-02-06,644,1859
340,2020-02-13,880,2739
340,2020-02-14,529,3268
340,2020-02-18,546,3814
340,2020-02-19,930,4744
340,2020-03-02,154,4898
340,2020-03-13,874,5772
340,2020-03-15,665,6437
340,2020-03-17,203,6640
340,2020-03-18,356,7752
340,2020-03-18,756,7752
340,2020-03-21,619,8371
340,2020-03-24,547,8918
340,2020-03-30,631,9549
340,2020-04-01,831,10380
341,2020-01-26,345,345
341,2020-02-12,77,422
341,2020-02-26,576,998
341,2020-02-27,719,1717
341,2020-03-10,310,2027
